application_id,customer_id,application_date,channel,customer_segment,age_group,employment_status,annual_income,monthly_expenses,existing_loans,requested_amount,loan_term_months,debt_to_income_ratio,credit_history_length,previous_defaults,documents_complete,verification_errors,manual_review,processing_time_hours,decision,decision_reason,application_status,annual_income_imputed
APP-015163,CUST-015163,2026-04-07,online,self_employed,65+,employed,26517.6,1463.24,0,20757.27,60,0.202,25.8,0,False,0,False,30.3,rejected,incomplete documentation,completed,False
APP-016939,CUST-016939,2025-07-15,branch,retail_mass,56-65,employed,23922.68,1064.4,0,27963.11,24,0.239,16.2,1,True,1,False,35.2,rejected,previous credit default on record,completed,False
APP-008288,CUST-008288,2025-10-05,online,retail_mass,26-35,employed,43437.68,2720.17,0,45764.19,60,0.359,3.2,0,False,5,False,69.0,approved,stable income relative to requested amount,completed,False
APP-012103,CUST-012103,2025-10-24,branch,retail_mass,46-55,employed,65082.35,3095.55,1,74396.08,60,0.241,9.8,1,True,0,False,15.9,rejected,previous credit default on record,completed,False
APP-015821,CUST-015821,2026-06-21,mobile_app,small_business,36-45,unemployed,30267.94,1816.46,2,61413.43,48,0.39,18.8,1,True,0,False,29.1,approved,stable income relative to requested amount,completed,False
APP-011386,CUST-011386,2025-10-22,broker,small_business,36-45,self_employed,39281.3,1302.8,2,56912.09,84,0.245,13.5,0,True,1,False,26.4,approved,acceptable debt-to-income ratio,completed,False
APP-011930,CUST-011930,2025-05-01,mobile_app,self_employed,26-35,self_employed,42348.57,989.69,1,10693.77,48,0.475,6.3,0,True,0,False,20.6,rejected,debt-to-income ratio above acceptable threshold,completed,True
APP-017688,CUST-017688,2025-06-28,broker,retail_mass,26-35,self_employed,21257.75,1205.82,0,8363.19,48,0.306,6.0,0,True,0,False,23.7,approved,stable income relative to requested amount,completed,False
APP-017738,CUST-017738,2025-09-28,broker,retail_mass,56-65,employed,48677.6,1463.65,0,39669.2,60,0.145,8.2,0,True,1,False,25.9,approved,clean credit history,completed,False
APP-010957,CUST-010957,2025-11-08,mobile_app,self_employed,46-55,self_employed,79154.73,3163.83,1,133909.43,36,0.181,9.7,0,True,1,False,27.3,approved,acceptable debt-to-income ratio,completed,False
APP-001333,CUST-001333,2026-03-16,mobile_app,retail_affluent,46-55,employed,34007.6,2350.02,0,30950.66,48,0.377,11.6,0,True,0,False,23.0,approved,clean credit history,completed,False
APP-007827,CUST-007827,2025-07-29,mobile_app,retail_mass,56-65,self_employed,31669.52,1956.34,2,27085.38,60,0.372,9.3,0,False,3,True,114.0,approved,acceptable debt-to-income ratio,completed,False
APP-015055,CUST-015055,2026-02-24,broker,retail_mass,26-35,employed,41765.91,2255.83,1,28630.99,36,0.294,8.5,0,True,1,False,39.5,approved,stable income relative to requested amount,completed,False
APP-012603,CUST-012603,2025-09-29,branch,retail_mass,26-35,employed,59014.32,1834.81,2,29329.52,60,0.211,1.0,0,True,0,False,19.7,approved,clean credit history,completed,False
APP-004345,CUST-004345,2025-09-30,mobile_app,retail_affluent,36-45,employed,64361.93,2173.35,0,39327.01,48,0.185,8.1,0,True,1,False,16.8,approved,clean credit history,completed,False
APP-001984,CUST-001984,2025-12-13,online,retail_mass,36-45,employed,87262.76,3983.04,1,53201.53,84,0.261,11.8,0,False,1,True,100.6,rejected,incomplete documentation,completed,False
APP-016492,CUST-016492,2025-09-20,online,self_employed,46-55,self_employed,17638.43,700.27,0,14343.41,12,0.221,8.4,0,True,1,False,25.9,approved,stable income relative to requested amount,completed,False
APP-002435,CUST-002435,2025-11-03,mobile_app,self_employed,36-45,self_employed,49705.18,2552.52,2,37249.07,60,0.289,18.2,1,True,0,False,23.0,approved,clean credit history,completed,False
APP-009566,CUST-009566,2025-04-29,phone,self_employed,26-35,employed,25617.7,809.09,1,14172.33,36,0.22,6.2,0,True,0,False,19.8,approved,acceptable debt-to-income ratio,completed,False
APP-011217,CUST-011217,2025-08-21,branch,retail_mass,46-55,employed,29876.29,1018.62,0,24562.01,48,0.131,19.7,0,True,0,False,19.9,approved,acceptable debt-to-income ratio,completed,False
APP-015376,CUST-015376,2025-12-28,online,small_business,46-55,self_employed,115253.29,5256.89,2,163572.6,60,0.242,17.7,1,True,0,True,74.7,approved,stable income relative to requested amount,completed,False
APP-014898,CUST-014898,2025-07-04,mobile_app,self_employed,46-55,employed,24181.1,1366.01,2,12294.59,84,0.484,12.7,0,True,0,False,22.3,approved,stable income relative to requested amount,completed,False
APP-012630,CUST-012630,2025-01-04,mobile_app,retail_mass,18-25,unemployed,10265.04,524.48,0,11953.9,24,0.21,1.4,0,True,0,False,17.8,approved,clean credit history,completed,False
APP-003920,CUST-003920,2026-05-27,branch,retail_mass,36-45,employed,51739.77,2654.31,1,20204.65,36,0.309,9.8,0,True,0,False,14.1,approved,clean credit history,completed,False
APP-014170,CUST-014170,2026-02-02,mobile_app,retail_affluent,36-45,employed,95172.28,6370.0,0,86767.31,84,0.316,20.5,0,True,0,False,16.8,approved,clean credit history,completed,False
APP-009690,CUST-009690,2025-01-02,branch,small_business,56-65,self_employed,49592.02,2592.79,2,137259.52,84,0.291,20.3,0,True,1,True,66.4,rejected,income insufficient relative to requested amount,completed,False
APP-017530,CUST-017530,2026-02-09,branch,small_business,36-45,self_employed,71060.69,2094.51,1,76786.05,48,0.164,1.9,0,True,0,False,11.7,approved,acceptable debt-to-income ratio,completed,False
APP-012098,CUST-012098,2025-08-24,broker,retail_mass,26-35,employed,25494.04,1296.19,0,17518.14,60,0.262,0.4,0,True,0,False,17.2,approved,acceptable debt-to-income ratio,completed,False
APP-006444,CUST-006444,2025-01-17,online,retail_mass,56-65,employed,68654.75,4855.92,0,41197.25,84,0.325,12.1,0,True,0,False,13.0,approved,clean credit history,completed,False
APP-015756,CUST-015756,2025-01-19,online,self_employed,46-55,self_employed,57943.26,2191.47,1,101171.14,120,0.217,15.6,0,True,0,True,113.1,,customer withdrew before a decision was reached,withdrawn,False
APP-002813,CUST-002813,2026-06-10,online,retail_mass,65+,retired,20377.83,717.55,0,21327.02,60,0.151,22.6,0,False,5,True,105.6,approved,stable income relative to requested amount,completed,False
APP-007729,CUST-007729,2026-06-02,mobile_app,retail_affluent,26-35,retired,25232.32,843.84,0,19757.9,48,0.144,1.1,0,True,0,False,19.0,approved,stable income relative to requested amount,completed,False
APP-000536,CUST-000536,2025-09-05,branch,retail_mass,26-35,employed,33746.92,1853.95,0,25778.12,24,0.233,1.6,0,True,0,False,11.9,rejected,income insufficient relative to requested amount,completed,False
APP-014684,CUST-014684,2025-12-10,mobile_app,retail_mass,65+,retired,14391.13,647.02,0,10598.04,36,0.196,29.1,0,False,4,False,59.0,approved,stable income relative to requested amount,completed,False
APP-001139,CUST-001139,2025-10-21,online,retail_affluent,56-65,employed,69634.17,4093.75,0,112426.76,120,0.285,34.3,0,True,0,False,22.8,approved,stable income relative to requested amount,completed,False
APP-004116,CUST-004116,2025-01-09,broker,retail_mass,65+,retired,17255.49,1214.24,0,5911.7,24,0.356,4.3,0,True,0,False,24.6,approved,stable income relative to requested amount,completed,False
APP-013539,CUST-013539,2025-08-01,branch,self_employed,56-65,self_employed,25982.26,835.19,0,16127.8,36,0.196,7.7,0,True,0,False,15.0,approved,stable income relative to requested amount,completed,False
APP-006148,CUST-006148,2025-02-20,online,retail_affluent,65+,retired,43049.53,2995.1,1,32938.44,36,0.379,6.6,0,True,0,False,15.0,approved,clean credit history,completed,False
APP-009178,CUST-009178,2025-04-09,branch,retail_affluent,56-65,unemployed,41557.24,1324.0,1,28813.29,36,0.203,7.1,0,True,0,False,18.4,approved,stable income relative to requested amount,completed,False
APP-000617,CUST-000617,2025-05-24,branch,retail_mass,18-25,employed,25334.8,1158.13,0,13570.83,60,0.185,2.3,1,True,1,False,22.1,rejected,previous credit default on record,completed,False
APP-001310,CUST-001310,2025-10-12,mobile_app,retail_affluent,36-45,employed,152221.41,6544.88,3,86351.66,60,0.184,17.8,0,True,0,False,30.1,approved,acceptable debt-to-income ratio,completed,False
APP-015225,CUST-015225,2025-12-30,phone,small_business,26-35,self_employed,10661.99,353.09,1,18329.51,84,0.344,7.5,0,False,4,True,127.7,,customer withdrew before a decision was reached,withdrawn,False
APP-018522,CUST-018522,2025-08-25,online,retail_mass,56-65,employed,38917.4,1224.78,1,18049.5,36,0.176,11.1,0,False,4,False,58.9,approved,clean credit history,completed,False
APP-003251,CUST-003251,2026-02-11,online,retail_mass,46-55,employed,49729.52,1867.11,0,18811.98,36,0.183,6.7,0,True,0,False,16.2,approved,acceptable debt-to-income ratio,completed,False
APP-003547,CUST-003547,2026-04-26,online,retail_mass,26-35,self_employed,17034.63,962.29,0,7433.49,48,0.246,3.0,0,True,0,False,23.4,approved,clean credit history,completed,False
APP-015295,CUST-015295,2025-07-28,mobile_app,retail_mass,26-35,employed,50030.56,2548.52,1,20441.69,48,0.248,1.6,0,True,0,False,19.4,approved,clean credit history,completed,False
APP-005382,CUST-005382,2025-07-30,broker,self_employed,46-55,self_employed,15834.08,1017.75,1,14370.65,60,0.434,19.7,0,True,0,False,21.7,approved,clean credit history,completed,False
APP-016972,CUST-016972,2025-10-07,phone,retail_mass,26-35,employed,26575.22,1148.3,3,18972.43,36,0.398,3.3,0,True,0,False,18.7,approved,stable income relative to requested amount,completed,False
APP-015841,CUST-015841,2025-12-21,branch,small_business,26-35,self_employed,56232.38,2175.8,3,56638.15,60,0.345,2.1,0,True,1,False,23.2,rejected,income insufficient relative to requested amount,completed,False
APP-007501,CUST-007501,2025-02-14,phone,retail_affluent,46-55,employed,125303.83,5760.02,1,246210.91,36,0.24,15.5,0,True,0,False,19.3,approved,stable income relative to requested amount,completed,False
APP-016475,CUST-016475,2025-10-10,mobile_app,retail_mass,36-45,employed,38980.54,1645.01,0,30287.96,60,0.195,6.1,0,True,0,False,18.7,approved,acceptable debt-to-income ratio,completed,False
APP-009056,CUST-009056,2026-04-03,mobile_app,retail_mass,26-35,employed,42752.12,1727.94,1,45773.68,24,0.244,7.3,0,True,0,False,12.0,approved,stable income relative to requested amount,completed,False
APP-014241,CUST-014241,2025-08-05,online,retail_affluent,46-55,unemployed,16260.27,793.68,0,12839.22,36,0.252,7.9,0,True,0,False,20.8,approved,acceptable debt-to-income ratio,completed,False
APP-010192,CUST-010192,2025-01-07,branch,retail_mass,56-65,self_employed,60337.15,3158.93,0,65847.92,48,0.233,30.2,0,False,2,True,117.2,approved,clean credit history,completed,False
APP-016407,CUST-016407,2025-11-19,mobile_app,retail_affluent,46-55,self_employed,63428.52,2931.92,0,71028.39,120,0.246,21.2,0,True,0,False,13.9,approved,clean credit history,completed,False
APP-001121,CUST-001121,2025-02-14,mobile_app,small_business,36-45,self_employed,50948.1,1562.6,1,58721.62,120,0.151,12.4,0,True,0,True,77.8,approved,clean credit history,completed,False
APP-002656,CUST-002656,2025-01-30,online,self_employed,36-45,self_employed,23525.16,1171.29,0,28506.48,84,0.242,20.6,0,True,0,False,16.6,approved,stable income relative to requested amount,completed,False
APP-003478,CUST-003478,2025-08-11,branch,retail_mass,26-35,self_employed,54648.94,3366.37,2,58763.85,60,0.348,1.9,0,True,1,True,85.2,approved,acceptable debt-to-income ratio,completed,False
APP-005921,CUST-005921,2026-03-11,branch,retail_mass,36-45,employed,39006.63,1721.94,0,25869.66,36,0.214,21.6,0,True,0,False,25.3,approved,stable income relative to requested amount,completed,False
APP-012552,CUST-012552,2025-12-27,mobile_app,small_business,56-65,employed,74792.5,3003.35,2,178265.72,120,0.232,29.0,0,True,0,False,13.5,approved,clean credit history,completed,False
APP-015241,CUST-015241,2025-06-22,branch,retail_mass,56-65,employed,38706.36,1142.73,1,46402.87,60,0.242,36.3,0,True,1,False,27.7,approved,stable income relative to requested amount,completed,False
APP-006405,CUST-006405,2026-05-15,online,retail_mass,18-25,employed,66095.97,4370.16,3,38046.43,36,0.39,0.4,0,False,2,False,45.6,approved,clean credit history,completed,False
APP-010709,CUST-010709,2026-05-08,branch,retail_affluent,56-65,employed,82215.06,2909.94,0,46924.88,48,0.127,21.1,0,True,2,False,23.9,approved,clean credit history,completed,False
APP-012758,CUST-012758,2026-03-24,mobile_app,self_employed,46-55,self_employed,36835.95,1781.67,0,27225.7,60,0.236,15.6,0,True,0,False,20.0,approved,clean credit history,completed,False
APP-003526,CUST-003526,2025-03-12,branch,retail_mass,65+,retired,26194.56,1852.83,0,26258.65,60,0.334,21.1,0,True,0,False,17.1,approved,acceptable debt-to-income ratio,completed,False
APP-017227,CUST-017227,2025-02-06,online,retail_mass,18-25,employed,25067.97,1027.08,0,21517.76,36,0.201,1.5,0,True,0,False,21.2,approved,clean credit history,completed,False
APP-001835,CUST-001835,2025-03-15,broker,retail_mass,36-45,employed,26431.49,1283.57,0,9839.78,24,0.259,1.9,0,True,1,False,22.1,approved,acceptable debt-to-income ratio,completed,False
APP-016070,CUST-016070,2026-01-19,broker,retail_mass,56-65,employed,18135.64,720.78,0,18320.31,48,0.202,16.1,0,True,0,False,26.8,approved,acceptable debt-to-income ratio,completed,False
APP-014569,CUST-014569,2026-05-24,branch,small_business,36-45,employed,26033.25,1502.47,1,62711.9,120,0.339,11.2,1,True,1,False,26.3,approved,acceptable debt-to-income ratio,completed,False
APP-007900,CUST-007900,2025-03-02,mobile_app,retail_mass,36-45,employed,30529.48,2002.55,0,29451.67,48,0.286,2.4,0,True,1,False,23.4,approved,acceptable debt-to-income ratio,completed,False
APP-001042,CUST-001042,2025-08-14,branch,retail_mass,65+,retired,19882.15,612.74,1,17014.29,36,0.235,40.8,0,True,0,False,12.4,approved,stable income relative to requested amount,completed,False
APP-015754,CUST-015754,2025-01-25,branch,retail_affluent,65+,retired,38984.8,1652.78,0,71219.55,84,0.236,48.5,0,True,0,False,7.4,approved,acceptable debt-to-income ratio,completed,False
APP-007307,CUST-007307,2025-04-20,phone,self_employed,36-45,unemployed,10574.64,312.95,1,9034.96,12,0.327,8.0,2,True,0,False,24.5,rejected,previous credit default on record,completed,False
APP-000982,CUST-000982,2025-10-25,online,retail_affluent,36-45,employed,38217.87,1936.25,0,46700.61,60,0.288,6.2,0,False,6,True,157.9,approved,acceptable debt-to-income ratio,completed,False
APP-018167,CUST-018167,2025-04-22,mobile_app,retail_mass,46-55,employed,38725.44,2712.32,0,18979.57,36,0.346,14.1,0,True,0,False,20.1,approved,stable income relative to requested amount,completed,False
APP-019741,CUST-019741,2025-01-23,branch,retail_mass,18-25,employed,35845.97,1766.53,2,14316.7,36,0.325,0.8,1,True,0,False,23.7,approved,acceptable debt-to-income ratio,completed,False
APP-017820,CUST-017820,2026-04-09,branch,retail_mass,46-55,employed,39196.26,1284.29,0,44600.34,60,0.175,30.7,1,True,1,False,19.8,approved,stable income relative to requested amount,completed,False
APP-012609,CUST-012609,2026-01-29,online,retail_mass,26-35,employed,22895.44,1201.97,1,27466.03,36,0.356,6.4,0,True,0,False,19.5,approved,clean credit history,completed,False
APP-012814,CUST-012814,2025-02-28,broker,self_employed,26-35,self_employed,34122.22,1536.17,0,56495.61,48,0.248,9.4,0,True,0,False,20.0,approved,acceptable debt-to-income ratio,completed,False
APP-019239,CUST-019239,2026-01-30,mobile_app,retail_mass,36-45,unemployed,17306.71,815.27,1,15709.03,60,0.299,1.0,0,True,0,False,23.2,rejected,income insufficient relative to requested amount,completed,False
APP-000377,CUST-000377,2026-02-11,online,small_business,56-65,self_employed,42479.44,2563.48,2,48726.7,36,0.353,7.3,0,True,1,False,22.2,approved,acceptable debt-to-income ratio,completed,False
APP-000357,CUST-000357,2026-05-01,branch,retail_mass,18-25,unemployed,13497.22,651.88,0,11270.89,48,0.258,2.9,1,True,0,False,14.6,rejected,previous credit default on record,completed,False
APP-012725,CUST-012725,2025-10-10,mobile_app,retail_mass,36-45,employed,36940.48,1393.2,0,17027.86,24,0.174,16.9,0,True,0,False,27.4,approved,clean credit history,completed,False
APP-011850,CUST-011850,2025-09-16,broker,retail_mass,26-35,employed,47637.4,2594.18,0,22117.7,84,0.305,1.5,0,True,0,False,13.2,approved,stable income relative to requested amount,completed,True
APP-019161,CUST-019161,2026-01-24,broker,self_employed,46-55,self_employed,21285.6,1432.76,2,11895.56,84,0.521,23.7,0,True,0,False,13.6,approved,clean credit history,completed,False
APP-017798,CUST-017798,2026-04-20,mobile_app,retail_mass,65+,retired,21529.94,964.92,0,14385.05,36,0.226,23.0,0,True,0,False,22.6,approved,clean credit history,completed,False
APP-015430,CUST-015430,2026-02-19,mobile_app,retail_mass,26-35,employed,45932.13,2600.91,0,41164.47,36,0.263,2.7,0,True,0,False,20.7,approved,stable income relative to requested amount,completed,False
APP-018892,CUST-018892,2025-03-18,online,self_employed,46-55,self_employed,157399.15,5299.02,0,137838.91,36,0.16,20.0,0,True,1,False,17.7,approved,stable income relative to requested amount,completed,False
APP-004351,CUST-004351,2025-11-04,branch,retail_affluent,18-25,employed,64611.97,3309.84,0,100010.96,48,0.254,0.5,0,True,0,False,5.8,approved,stable income relative to requested amount,completed,False
APP-015421,CUST-015421,2025-08-24,branch,retail_mass,46-55,employed,74357.4,4353.9,2,38074.07,48,0.311,17.5,0,True,0,False,17.8,approved,clean credit history,completed,False
